id,name,height,weight,types,abilities,base_stats,front_default_sprite,back_default_sprite,official_artwork
68,machamp,16,1300,[fighting],[guts no-guard steadfast],"{""attack"":130,""defense"":80,""hp"":90,""special-attack"":65,""special-defense"":85,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/68.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/68.png
69,bellsprout,7,40,[grass poison],[chlorophyll gluttony],"{""attack"":75,""defense"":35,""hp"":50,""special-attack"":70,""special-defense"":30,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/69.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/69.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/69.png
70,weepinbell,10,64,[grass poison],[chlorophyll gluttony],"{""attack"":90,""defense"":50,""hp"":65,""special-attack"":85,""special-defense"":45,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/70.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/70.png
71,victreebel,17,155,[grass poison],[chlorophyll gluttony],"{""attack"":105,""defense"":65,""hp"":80,""special-attack"":100,""special-defense"":70,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/71.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/71.png
72,tentacool,9,455,[water poison],[clear-body liquid-ooze rain-dish],"{""attack"":40,""defense"":35,""hp"":40,""special-attack"":50,""special-defense"":100,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/72.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/72.png
73,tentacruel,16,550,[water poison],[clear-body liquid-ooze rain-dish],"{""attack"":70,""defense"":65,""hp"":80,""special-attack"":80,""special-defense"":120,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/73.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/73.png
74,geodude,4,200,[rock ground],[rock-head sturdy sand-veil],"{""attack"":80,""defense"":100,""hp"":40,""special-attack"":30,""special-defense"":30,""speed"":20}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/74.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/74.png
75,graveler,10,1050,[rock ground],[rock-head sturdy sand-veil],"{""attack"":95,""defense"":115,""hp"":55,""special-attack"":45,""special-defense"":45,""speed"":35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/75.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/75.png
76,golem,14,3000,[rock ground],[rock-head sturdy sand-veil],"{""attack"":120,""defense"":130,""hp"":80,""special-attack"":55,""special-defense"":65,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/76.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/76.png
77,ponyta,10,300,[fire],[run-away flash-fire flame-body],"{""attack"":85,""defense"":55,""hp"":50,""special-attack"":65,""special-defense"":65,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/77.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/77.png
78,rapidash,17,950,[fire],[run-away flash-fire flame-body],"{""attack"":100,""defense"":70,""hp"":65,""special-attack"":80,""special-defense"":80,""speed"":105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/78.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/78.png
79,slowpoke,12,360,[water psychic],[oblivious own-tempo regenerator],"{""attack"":65,""defense"":65,""hp"":90,""special-attack"":40,""special-defense"":40,""speed"":15}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/79.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/79.png
80,slowbro,16,785,[water psychic],[oblivious own-tempo regenerator],"{""attack"":75,""defense"":110,""hp"":95,""special-attack"":100,""special-defense"":80,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/80.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/80.png
81,magnemite,3,60,[electric steel],[magnet-pull sturdy analytic],"{""attack"":35,""defense"":70,""hp"":25,""special-attack"":95,""special-defense"":55,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/81.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/81.png
82,magneton,10,600,[electric steel],[magnet-pull sturdy analytic],"{""attack"":60,""defense"":95,""hp"":50,""special-attack"":120,""special-defense"":70,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/82.png
83,farfetchd,8,150,[normal flying],[keen-eye inner-focus defiant],"{""attack"":90,""defense"":55,""hp"":52,""special-attack"":58,""special-defense"":62,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/83.png
84,doduo,14,392,[normal flying],[run-away early-bird tangled-feet],"{""attack"":85,""defense"":45,""hp"":35,""special-attack"":35,""special-defense"":35,""speed"":75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/84.png
85,dodrio,18,852,[normal flying],[run-away early-bird tangled-feet],"{""attack"":110,""defense"":70,""hp"":60,""special-attack"":60,""special-defense"":60,""speed"":110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/85.png
86,seel,11,900,[water],[thick-fat hydration ice-body],"{""attack"":45,""defense"":55,""hp"":65,""special-attack"":45,""special-defense"":70,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/86.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/86.png
87,dewgong,17,1200,[water ice],[thick-fat hydration ice-body],"{""attack"":70,""defense"":80,""hp"":90,""special-attack"":70,""special-defense"":95,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/87.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/87.png
88,grimer,9,300,[poison],[stench sticky-hold poison-touch],"{""attack"":80,""defense"":50,""hp"":80,""special-attack"":40,""special-defense"":50,""speed"":25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/88.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/88.png
89,muk,12,300,[poison],[stench sticky-hold poison-touch],"{""attack"":105,""defense"":75,""hp"":105,""special-attack"":65,""special-defense"":100,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/89.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/89.png
90,shellder,3,40,[water],[shell-armor skill-link overcoat],"{""attack"":65,""defense"":100,""hp"":30,""special-attack"":45,""special-defense"":25,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/90.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/90.png
91,cloyster,15,1325,[water ice],[shell-armor skill-link overcoat],"{""attack"":95,""defense"":180,""hp"":50,""special-attack"":85,""special-defense"":45,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/91.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/91.png
92,gastly,13,1,[ghost poison],[levitate],"{""attack"":35,""defense"":30,""hp"":30,""special-attack"":100,""special-defense"":35,""speed"":80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/92.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/92.png
93,haunter,16,1,[ghost poison],[levitate],"{""attack"":50,""defense"":45,""hp"":45,""special-attack"":115,""special-defense"":55,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/93.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/93.png
94,gengar,15,405,[ghost poison],[cursed-body],"{""attack"":65,""defense"":60,""hp"":60,""special-attack"":130,""special-defense"":75,""speed"":110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/94.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/94.png
95,onix,88,2100,[rock ground],[rock-head sturdy weak-armor],"{""attack"":45,""defense"":160,""hp"":35,""special-attack"":30,""special-defense"":45,""speed"":70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/95.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/95.png
96,drowzee,10,324,[psychic],[insomnia forewarn inner-focus],"{""attack"":48,""defense"":45,""hp"":60,""special-attack"":43,""special-defense"":90,""speed"":42}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/96.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/96.png
97,hypno,16,756,[psychic],[insomnia forewarn inner-focus],"{""attack"":73,""defense"":70,""hp"":85,""special-attack"":73,""special-defense"":115,""speed"":67}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/97.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/97.png
98,krabby,4,65,[water],[hyper-cutter shell-armor sheer-force],"{""attack"":105,""defense"":90,""hp"":30,""special-attack"":25,""special-defense"":25,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/98.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/98.png
99,kingler,13,600,[water],[hyper-cutter shell-armor sheer-force],"{""attack"":130,""defense"":115,""hp"":55,""special-attack"":50,""special-defense"":50,""speed"":75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/99.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/99.png
100,voltorb,5,104,[electric],[soundproof static aftermath],"{""attack"":30,""defense"":50,""hp"":40,""special-attack"":55,""special-defense"":55,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/100.png
101,electrode,12,666,[electric],[soundproof static aftermath],"{""attack"":50,""defense"":70,""hp"":60,""special-attack"":80,""special-defense"":80,""speed"":150}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/101.png
102,exeggcute,4,25,[grass psychic],[chlorophyll harvest],"{""attack"":40,""defense"":80,""hp"":60,""special-attack"":60,""special-defense"":45,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/102.png
103,exeggutor,20,1200,[grass psychic],[chlorophyll harvest],"{""attack"":95,""defense"":85,""hp"":95,""special-attack"":125,""special-defense"":75,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/103.png
104,cubone,4,65,[ground],[rock-head lightning-rod battle-armor],"{""attack"":50,""defense"":95,""hp"":50,""special-attack"":40,""special-defense"":50,""speed"":35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/104.png
105,marowak,10,450,[ground],[rock-head lightning-rod battle-armor],"{""attack"":80,""defense"":110,""hp"":60,""special-attack"":50,""special-defense"":80,""speed"":45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/105.png
106,hitmonlee,15,498,[fighting],[limber reckless unburden],"{""attack"":120,""defense"":53,""hp"":50,""special-attack"":35,""special-defense"":110,""speed"":87}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/106.png
